2025-07-17,56.650001525878906,57.20000076293945,56.0,57.150001525878906,14651666
2025-07-18,57.400001525878906,57.45000076293945,56.25,56.849998474121094,10589158
2025-07-21,57.099998474121094,58.04999923706055,56.75,57.849998474121094,13776235
2025-07-22,57.95000076293945,58.79999923706055,57.45000076293945,57.70000076293945,21562468
2025-07-23,57.900001525878906,58.349998474121094,56.79999923706055,56.849998474121094,13583715
2025-07-24,57.04999923706055,58.099998474121094,56.900001525878906,57.349998474121094,14294048
2025-07-25,57.400001525878906,57.5,56.349998474121094,56.5,10675690
2025-07-28,56.75,56.75,55.349998474121094,55.400001525878906,9367340
2025-07-29,55.45000076293945,55.70000076293945,53.849998474121094,53.849998474121094,17742303
2025-07-30,53.900001525878906,55.20000076293945,53.900001525878906,54.400001525878906,24324304
2025-07-31,54.650001525878906,55.25,54.04999923706055,54.45000076293945,20469033
2025-08-01,54.599998474121094,54.900001525878906,53.75,54.70000076293945,15119413
2025-08-04,55.04999923706055,56.04999923706055,54.900001525878906,55.75,20149539
2025-08-05,56.0,56.70000076293945,55.0,55.25,14774086
2025-08-06,55.5,55.599998474121094,54.650001525878906,55.04999923706055,11594280
2025-08-07,55.400001525878906,56.650001525878906,55.349998474121094,56.25,16038208
2025-08-08,56.599998474121094,56.95000076293945,56.04999923706055,56.849998474121094,13069904
2025-08-11,57.20000076293945,58.79999923706055,57.04999923706055,58.45000076293945,23942119
2025-08-12,58.5,59.150001525878906,57.400001525878906,58.20000076293945,21244320
2025-08-13,58.25,58.95000076293945,57.599998474121094,57.900001525878906,18639048
2025-08-14,58.400001525878906,59.0,56.25,56.349998474121094,26354717
2025-08-15,56.45000076293945,57.25,55.75,55.900001525878906,20587233
2025-08-18,56.0,56.25,55.0,55.29999923706055,17430756
2025-08-19,55.400001525878906,56.650001525878906,55.150001525878906,55.900001525878906,17500334
2025-08-20,56.0,57.099998474121094,55.5,56.70000076293945,18048864
2025-08-21,57.150001525878906,58.45000076293945,57.099998474121094,58.400001525878906,21323304
2025-08-22,58.45000076293945,58.650001525878906,57.599998474121094,58.04999923706055,14568437
2025-08-25,58.400001525878906,60.0,58.29999923706055,59.70000076293945,28101034
2025-08-26,59.29999923706055,61.400001525878906,58.900001525878906,61.400001525878906,34590075
2025-08-27,61.099998474121094,61.900001525878906,60.29999923706055,60.650001525878906,33150890
2025-08-28,60.0,60.150001525878906,56.95000076293945,58.400001525878906,75283222
2025-08-29,58.400001525878906,58.650001525878906,55.54999923706055,55.54999923706055,46281391
2025-09-01,55.75,56.04999923706055,54.29999923706055,54.349998474121094,35493640
2025-09-02,54.5,55.0,50.900001525878906,52.599998474121094,52199706
2025-09-03,52.70000076293945,53.45000076293945,51.54999923706055,52.70000076293945,32658292
